score,trades,win_rate,total_pnl,max_drawdown,profit_factor,note,sma_period,wpr_m15_period,wpr_m1_period,wpr_m15_sell_extreme,wpr_m15_buy_extreme,wpr_m15_trigger,wpr_m1_sell_extreme,wpr_m1_buy_extreme,wpr_m1_trigger,atr_period,sl_atr_mult,tp_rr_ratio,breakeven_pct,trail_activation_pips,trail_distance_pips,max_open_slots,max_spread_atr_ratio,atr_min_pct,atr_max_pct,trade_hour_start,trade_hour_end,skip_monday_hours,skip_friday_hour
-17.26,273,0.2088,-72.45,0.1796,0.817,,70,15,10,-5,-85,-70,-15,-65,-35,12,1.25,2.5,0.4,10,15,2,0.05,0.7,3.2,4,22,0,22
-17.38,398,0.3668,-63.79,0.1495,0.889,,80,12,3,-5,-75,-65,-10,-80,-30,18,1.5,2.25,0.4,4,3,2,0.05,0.9000000000000001,1.2,6,22,3,22
-17.83,313,0.4537,-76.46,0.14,0.808,,110,16,3,-5,-75,-60,-15,-85,-30,18,1.5,2.25,0.4,4,4,2,0.05,0.8,1.2,4,19,3,22
-18.06,406,0.2685,-72.26,0.1082,0.848,,100,13,3,-5,-85,-70,-25,-90,-55,13,2.0,1.75,0.5,12,10,6,0.3,0.7,2.8,3,24,3,19
-19.01,312,0.3269,-74.41,0.0991,0.813,,110,11,8,-10,-90,-35,-20,-85,-40,12,3.0,1.75,0.6000000000000001,18,13,4,0.3,0.8,3.8,2,20,2,24
-20.25,67,0.0597,-81.01,0.081,0.222,,70,40,8,-5,-85,-70,-15,-65,-35,13,1.25,2.5,0.4,8,15,2,0.05,0.7,1.4,6,22,0,22
-21.61,292,0.3185,-86.43,0.1149,0.784,,80,12,6,-10,-85,-70,-20,-90,-45,11,1.75,1.5,0.6000000000000001,18,11,7,0.25,1.0,2.0,2,22,4,21
-22.07,129,0.2946,-88.27,0.1256,0.577,,110,39,12,-10,-75,-55,-20,-80,-30,10,3.0,1.75,0.7,18,15,8,0.3,0.8,2.6,0,19,1,24
-22.31,321,0.1931,-86.94,0.1763,0.791,,70,18,8,-5,-85,-70,-15,-65,-35,13,1.25,2.5,0.4,10,13,2,0.05,0.7,1.6,5,22,0,24
-23.11,628,0.1975,-86.92,0.1543,0.889,,70,17,8,-5,-85,-70,-20,-65,-35,13,1.25,2.5,0.4,8,14,2,0.05,0.4,1.4,4,23,0,23
